No Dosen,Nama Dosen,No Judul,Judul,Skalabilitas dan Analitik Data,Penerapan Kecerdasan Buatan,Penerapan Data Besar,Penerapan Information Retrieval,Penerapan Sistem Pakar,Penerapan Penambangan Data,Penerapan Penambangan Teks,Penerapan Intelijen Bisnis,Penerapan Smart Living,Penerapan Komputasi Awan,Penerapan IoT,Penerapan Keamanan Data,Penerapan Keamanan Cyber,Penerapan Virtualisasi Jaringan,Penerapan Teknologi Jaringan,Penerapan Teknologi Nirkabel,Penerapan IT Forensik pada Jaringan,Penerapan Enkripsi,Penerapan Pengenalan Pola,Penerapan Watermarking pada Citra,Penerapan Kompresi Citra,Penerapan Pengolahan Citra,Penerapan Transformasi Citra,Penerapan Filtering Citra,Penerapan Morfologi Citra Digital,Integrasi Sistem dan Arsitektur,Penerapan Manajemen Informasi,Penerapan Sistem Informasi Geografis,Penerapan Global Professional Practice,Penerapan Sistem Peramalan,Penerapan Sistem Pendukung Keputusan,Penerapan Bisnis Elektronik Sistem Informasi,Penerapan Customer Relationship Management,Penerapan Pembelajaran Elektronik pada Sistem Informasi,Computational Thinking,Pengembangan Game,Multimedia,Penerapan Augmented Reality
2,"Agung Nugroho Pramudhita, S.T., M.T.",21,ANALISIS PERAMALAN TERHADAP PELUANG BISNIS TANAH UNTUK PT JNF DI KOTA MALANG MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING,4.66564057669087e-93,2.7375847839940654e-92,3.347599503407727e-91,4.5715462656728255e-93,1.120599081081898e-93,1.7817812679467128e-90,9.405845024099851e-92,8.410943362446688e-92,7.059095436424297e-91,7.510850363197072e-94,1.6294083235553267e-92,5.007604681114463e-93,1.7964340756763837e-91,1.5445456920646434e-91,1.3913679536264393e-92,1.0824014500412707e-94,2.3112364012066948e-91,9.139318790067855e-93,2.3572560081829728e-93,1.9490645132120936e-92,1.8410688745496862e-93,1.7133054332117048e-92,7.843618453765683e-94,1.879379799896279e-90,1.286696439464903e-94,4.924331885858481e-93,3.0470960455153735e-90,4.3729595117057867e-88,1.6647839012118878e-94,8.660226932006782e-82,3.608528223094314e-89,6.170007812285112e-92,5.156339739213457e-90,3.650279990482211e-92,9.271865181584085e-93,1.1633793267455627e-96,1.476927953086332e-94,2.643149162663587e-93
2,"Agung Nugroho Pramudhita, S.T., M.T.",22,PERBANDINGAN METODE FTS DAN MA PADA PERAMALAN PERSEDIAAN BERAS,1.1257213573999818e-45,5.4880138735768e-42,1.8579259060736882e-41,1.1171565494153035e-43,2.3776691841936004e-43,1.0028686055727328e-42,3.1091018273663666e-43,2.904567885839516e-45,7.915729399798346e-46,5.761358036627364e-46,2.982762029853582e-46,2.8353134003553853e-44,3.286737501269483e-45,6.265986419056523e-43,1.616363203377214e-45,6.72810080805716e-44,2.738189302476725e-43,2.3575865516404355e-44,6.602901973841176e-42,3.3711920977996335e-42,1.5306824130361513e-41,6.051496651797165e-42,1.129527325161043e-43,5.6886337696193555e-42,4.6412192353922e-43,4.9488589567395395e-46,2.231973176562132e-44,1.770839931644636e-44,2.606764286507323e-45,1.3678112778394704e-37,8.892897384003444e-43,2.885585863476884e-45,1.53679965313896e-45,4.386505281880796e-45,5.423568093856608e-46,3.2280569671807394e-46,5.971889717836273e-45,8.967984817600594e-45
2,"Agung Nugroho Pramudhita, S.T., M.T.",23,SPKK Penyakit Paru-Paru Guna Membantu Proses Anamnesa Berbasis Mobile,2.2124455226807102e-44,3.9766889589018555e-43,9.817795713931164e-46,1.5265392776625195e-43,1.959669024545965e-39,6.587939788507082e-43,2.4844410272766078e-43,3.1486194402181613e-44,1.0093001157288837e-45,8.526057554724191e-45,3.3523718147244832e-43,5.268395710819538e-43,2.147590813602821e-44,3.788275162525959e-42,1.2886013777171516e-42,1.491613173745934e-42,5.462287125651481e-43,8.379678566158596e-42,2.85810215231815e-45,4.005130755094983e-44,7.895105150694388e-45,6.627669493153076e-45,2.621483960610483e-43,4.383638415786401e-46,3.1150592121125545e-43,8.154933762499463e-44,1.9095800806044007e-41,1.8426968437485497e-41,2.016073765351966e-43,6.10892758826998e-45,2.208388339454486e-42,1.467932188493044e-42,7.502164288927399e-44,3.569633717411377e-40,7.0080421608361e-45,5.454208963149013e-42,4.060369331189033e-40,1.322445490396186e-40
2,"Agung Nugroho Pramudhita, S.T., M.T.",24,Perbandingan Metode FTS Dan MA pada Peramalan Persediaan Beras di Kabupaten Malang,1.5771346021683074e-31,1.7574924145836725e-29,1.2949834397433626e-28,2.5517400331632808e-30,4.128156655458845e-30,7.760247340442607e-30,2.10588933112931e-29,3.4467175961530286e-31,2.6907776129050745e-30,8.330587574442849e-32,5.152287231180839e-31,4.80816012464408e-30,1.47213430431147e-30,6.44234082198276e-30,3.108352674945634e-31,8.04258803111385e-30,2.7763089795036615e-30,1.1114823798604069e-30,8.184883498853835e-30,1.1633327191966416e-29,4.5573999352269515e-29,2.2140006955757263e-29,2.866493208363764e-30,1.8878294025313026e-29,4.998388808245687e-30,5.670471834129593e-31,2.704328488055336e-30,4.4401786914079e-28,5.518858517970943e-31,8.42063087787217e-27,4.1620503690983966e-29,3.5091692531463587e-31,5.124670069612012e-31,3.9988173725955574e-30,7.124902322739879e-31,6.210717520200848e-32,3.6098961312706906e-30,4.523873348660852e-30
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Pembuatan Sistem Pakar Diagnosa Penyakit Pada Burung Puyuh Dengan Menggunakan Metode Forward Chaining,1.5771346021683068e-31,3.191065543402094e-29,4.430953495844083e-30,2.5270365584015294e-30,6.628674113827251e-22,6.904220641748965e-30,3.820440768114233e-30,3.4467175961530286e-31,2.1636843252004476e-31,3.063119205138479e-32,5.806963185929666e-30,1.825610432157067e-30,3.827455741274154e-30,9.25150264875474e-31,1.6735656424672087e-30,6.929711713591755e-31,6.25395673447505e-31,2.735762675220415e-30,7.62472831938204e-31,1.8888564849857877e-30,5.784553723126526e-30,3.077789884802187e-30,2.866493208363764e-30,3.065192571890742e-30,7.707605607806e-30,7.19029703813392e-32,1.3026697920226261e-30,8.203887931389336e-30,1.4864013609337285e-30,9.663712377722377e-30,1.3487643935663496e-29,6.038417246600992e-30,4.212502737103603e-31,1.36567084564512e-30,1.2978148864291744e-30,1.672740648149947e-31,1.593320098924011e-30,6.011556509746108e-30
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Desain Sistem Smart Attendance Menggunakan Kombinasi Smart Card Dan Sidik Jari,4.807751668749142e-46,4.9661216541449655e-46,6.380248833117515e-47,3.2358467187698757e-46,5.316795093437205e-46,3.8601434832922184e-46,4.418346558717095e-45,6.842103099385918e-46,5.165473734972792e-39,7.382882515243124e-46,2.5160151932765375e-40,3.829535049715233e-44,1.1826121665753464e-44,4.196246828800917e-46,3.4369934369803325e-43,1.050205594252311e-43,2.2305726774439306e-46,6.186668858850109e-44,2.862285397157666e-42,8.108209242517411e-45,1.309177675725015e-45,8.685395751641075e-46,5.558818202127436e-46,4.383638415786401e-46,4.3449638007420094e-46,4.816288671051178e-46,3.268037442655789e-43,3.690274112297224e-44,2.606764286507323e-45,6.027421354646224e-46,1.1208334093504816e-42,2.1648414170689514e-46,6.562343398682273e-46,1.027354008942513e-42,2.316307528714301e-46,7.20732054005011e-46,6.299368760511446e-45,4.040284978699275e-46
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Penjualan Barang Dengan Metode Double Exponential Smoothing Studi Kasus Istana Sayur,2.4494372505193908e-74,9.394041262649197e-72,1.124030690473123e-64,5.3309103149121264e-71,1.763763871260378e-72,3.6073691737170634e-70,2.2748681116018847e-71,3.001487331576947e-72,2.3925897314075313e-71,1.17658500847242e-72,1.7195927646622261e-74,1.251397829723601e-72,1.262748524910027e-71,4.186349195570546e-73,5.313533919818941e-70,2.2509606735017406e-70,9.17103959275804e-71,1.0436470183125662e-71,3.231464518189446e-70,3.989555482425342e-73,1.9556647082295765e-70,8.772759603165243e-72,8.631258429335445e-73,5.1168528081970095e-71,7.267447201684486e-73,8.122845261899276e-71,5.825890566907034e-69,4.269467545791646e-69,5.815763881951795e-74,1.690008041020807e-55,3.888445736374872e-68,2.3726873949018578e-67,4.607000649103566e-69,1.082873579092243e-71,2.0706130462711246e-74,1.6885058609019933e-73,1.7000599260142238e-71,9.22996661615132e-71
3,"Ahmadi Yuli Ananta, ST., M.M.",28,Seleksi Notifikasi Serangan Berbasis Ids Snort Menggunakan Metode K-Means,3.873008266612895e-31,3.073660754949565e-29,1.1228120674110002e-28,1.7410263161364062e-29,2.2156534452014836e-29,7.897819065207297e-30,1.3438973000594608e-29,8.464189248165955e-31,2.741307882943005e-30,3.204699640815573e-31,1.9074365906588303e-30,1.644233368983222e-29,2.3582910052451683e-29,8.93947816223402e-30,4.190482188003398e-30,4.728071942989698e-30,3.20408746948909e-28,6.774525295271906e-30,9.862005681330203e-31,1.013782113359904e-29,6.306123153624473e-29,3.0777898848021877e-30,4.9529055720725435e-30,3.065192571890742e-30,2.7124378094201934e-29,7.88968305754505e-31,1.2989243343012096e-30,9.625760291910746e-29,6.055667007261293e-30,1.1422834228528089e-29,1.1666515545243973e-28,1.628012941929714e-30,1.0160791435128057e-29,2.3711708968541144e-29,2.884822697171586e-31,1.1470385010888335e-30,4.5785513990488866e-30,2.5988533587512485e-29
3,"Ahmadi Yuli Ananta, ST., M.M.",29,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,1.5504918173874797e-107,1.6890322169121467e-109,2.3407696251837963e-103,3.0085113017943008e-102,1.1387933389759223e-105,1.6344878955261147e-106,2.5529924463948292e-95,4.689761063737011e-108,1.5396788726070077e-107,4.1032560890538494e-111,5.2290078294010295e-108,7.971822012410854e-108,2.062979531244832e-106,1.0588071018771217e-108,1.787315894623466e-109,1.0572676837462724e-108,2.0383072694318968e-105,5.803324045605183e-107,2.8580319200128056e-108,4.81148118813424e-107,1.0263363996817626e-106,7.6940190950363435e-109,6.066640637817507e-108,2.5357416071046075e-108,3.5782443894649575e-106,9.284484963009685e-110,3.030509581550007e-106,8.080755551520225e-109,8.044939544007092e-108,4.009672126809203e-108,7.05918255365495e-106,4.464085806503417e-107,6.326307201926191e-106,1.3766912991477276e-106,1.8655615679466592e-108,3.5727162933044824e-111,4.0077439924883963e-109,1.0022036320210057e-108
3,"Ahmadi Yuli Ananta, ST., M.M.",30,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,2.155963413350103e-37,6.179838232809742e-37,3.2055657829965183e-34,1.245526544442964e-36,5.0376603283443504e-37,1.4991074333049978e-37,8.536799454060534e-38,7.771968189865766e-38,1.560520697638612e-37,6.852943388334364e-38,1.235145674472662e-36,7.649606374850192e-36,2.0129162001366318e-37,5.8382807712019254e-37,3.6255016917290636e-38,8.492349248569655e-38,3.318111192282257e-38,1.0848732318659697e-36,1.4336698725821704e-38,3.1544852715658696e-36,1.8728772049658638e-36,1.7612183181082444e-37,1.1218552704972215e-36,1.5764749212215146e-37,1.4033212843837802e-37,6.164131027308831e-38,1.4924542567178868e-36,7.178680409165494e-37,3.7929359719000515e-38,7.030016760151382e-37,5.610647535350187e-29,2.912227902013541e-35,3.21505931034145e-36,2.2545520315249335e-37,1.5310999527147832e-37,3.203993311547922e-37,1.8262536134279456e-37,4.116196185632029e-36
3,"Ahmadi Yuli Ananta, ST., M.M.",31,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,7.331787368697457e-71,2.015604475250677e-71,1.363097858843577e-66,6.965688683959881e-72,1.7637638712603786e-72,1.583556643626056e-70,3.846283204050324e-73,7.480774767472434e-73,2.43898473185395e-74,2.715121835816348e-75,2.3486141307321887e-73,1.1066118625685666e-72,3.6263435020536656e-73,4.545115891384876e-73,2.1335431336935784e-72,2.882073249183575e-71,1.100986188434878e-73,4.260721090357703e-72,4.339197418605084e-74,3.9895554824253426e-73,2.3792491684194054e-72,1.2539555173778856e-72,8.746943980771219e-72,1.0493375637237165e-72,1.9009224861528514e-73,4.8643365656190646e-73,4.581761545518785e-72,5.83361222667647e-71,5.815763881951795e-74,5.341055439434428e-71,1.0850844297618074e-54,6.1000478363941376e-71,5.536952821756835e-73,4.312770986864033e-70,2.4770150630615475e-74,2.081758396994601e-74,7.974195829297301e-74,1.9936537080841028e-71
3,"Ahmadi Yuli Ananta, ST., M.M.",32,Pengembangan Sistem Otomatisasi AC dan Lampu Menggunakan Fuzzy dan Raspberry Pi,4.8797227339871414e-89,1.3669309931180776e-84,1.5669511316423571e-89,1.1855780312647175e-88,4.217515236118391e-85,8.819067812418242e-87,7.78624189496184e-88,4.681437482262638e-89,6.835985115744669e-87,1.8952003209498183e-87,2.0684419892504667e-70,4.6447992004654375e-88,7.965408008498848e-89,6.691225230324264e-90,6.121180173068402e-90,5.884811194212568e-86,8.366377694252536e-88,6.260403820078422e-89,5.659604335692841e-87,1.7139644704716916e-90,2.1045649323123784e-87,1.1433974800984622e-85,3.288872645379115e-88,8.11354287659573e-90,9.96376383792807e-90,3.2735938079890174e-87,7.27258604068566e-81,3.1109737795772776e-88,7.694099282305925e-87,1.4659061036743655e-85,3.7766109317753933e-85,6.927902940794755e-89,4.323775395845629e-87,6.477664826967481e-87,3.7264295669911797e-88,3.1298060401369846e-84,1.5893507420809079e-83,6.283537576109148e-88
3,"Ahmadi Yuli Ananta, ST., M.M.",33,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,2.1628021496175372e-66,6.022117572322145e-57,9.838125818872913e-67,8.04174361788482e-65,5.1194076317761015e-61,1.7178266237801087e-63,5.191131813565819e-64,4.581795124689754e-66,2.7627278358881838e-67,1.0933381501541091e-66,1.2774163774102355e-62,3.210315768508492e-64,1.1978608151121116e-65,1.2824979420405072e-65,3.135511612594992e-66,6.227668133617646e-65,6.19532465800892e-66,8.539060911293536e-65,9.502594808554892e-66,2.4967674398817374e-64,1.885522517224875e-63,1.3418038596444672e-63,4.901150487734871e-65,2.0402618921712086e-65,5.456325369856849e-65,5.195029517244362e-67,1.5254120433720502e-64,6.763154421902938e-62,8.576575990862312e-66,5.144750720256981e-63,3.34264932001986e-61,6.63864844601519e-66,1.675057709646017e-64,7.186276073426638e-65,3.956469806636527e-66,7.158459985141322e-62,2.315731793088486e-62,2.3223867863542723e-61
3,"Ahmadi Yuli Ananta, ST., M.M.",34,Sistem Pendukung Keputusan Rekomendasi Pembelian Mobil Keluarga Dengan Metode Topsis Dan Moora,1.0947440800870787e-65,4.637085938852736e-63,1.2810937775120548e-59,1.727477525959536e-66,3.379622470732729e-65,1.8844408635660709e-65,6.993326621825044e-66,7.597598483486832e-67,4.988072773069324e-67,5.384192454142673e-68,2.6985492451163385e-67,2.133290471601426e-65,7.829444725799972e-67,1.2125179993685723e-66,1.1047040780771755e-66,7.211084487319586e-66,2.075132383671066e-66,1.2389976374014126e-65,9.375809754824762e-67,8.66735861889937e-66,4.269013972497852e-65,2.1913306077369286e-65,1.6416469928169093e-65,2.0402618921712078e-65,2.2626009952459484e-64,1.5010793612707322e-65,1.935165677383672e-65,8.926056315742627e-65,8.46214601991789e-67,2.607056510848742e-65,7.2075304607731315e-50,1.125010106980283e-64,1.6974582253435009e-66,6.010269213234183e-66,5.3049475109125e-68,4.089981773334616e-68,7.09881139267181e-67,8.624593168059799e-67
3,"Ahmadi Yuli Ananta, ST., M.M.",35,Sistem Pendukung Keputusan Dengan Menerapkan Logika Fuzzy Dalam Menentukan Prioritas Calon Debitur,1.0023191333553781e-51,1.801785983726534e-48,9.038379120986363e-48,2.5144286072711127e-52,1.6630435163122043e-50,2.0367238375697192e-47,3.3817377797232664e-51,4.375770636959012e-53,8.91027896466601e-53,2.117303328068779e-53,3.3085075855760485e-51,2.379878172980287e-52,8.701580102862914e-53,1.1347880037816686e-52,6.446895600278186e-52,1.1660181238201266e-52,1.18345688665001e-53,5.833559258892702e-53,1.0561983013772873e-52,8.294937160999539e-54,5.3438684731789214e-52,1.9028487771356595e-50,2.922650038296439e-53,2.2545715690311944e-53,2.3159314815837476e-53,5.882945396699784e-53,2.0123051311489976e-52,2.105437641807956e-51,1.791546204774452e-52,2.0247706513890447e-49,2.5541873331295238e-36,1.0273985603650891e-53,4.7042855298320186e-51,1.6019113951446284e-53,1.2210808725984747e-51,4.085238720847276e-53,3.0950322226979384e-51,1.1574064258561457e-52
3,"Ahmadi Yuli Ananta, ST., M.M.",36,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,9.236935566376878e-67,4.583877506275273e-66,5.296998973289858e-61,6.4554423784167335e-65,1.3459929269537307e-62,9.965300914827759e-66,6.351741864806098e-64,5.3659803944486386e-61,6.613240655816232e-67,1.2652354733143809e-63,1.393675282082862e-60,1.1515211114842525e-60,9.16880985629203e-63,5.998554556321702e-63,1.5511721797043705e-64,1.993694462141943e-64,9.94587116695493e-68,9.181059168543259e-64,4.676575396853306e-68,6.564049523046193e-65,7.763227179107582e-65,2.143469524607137e-65,1.7495793108032447e-65,5.963793946974958e-68,5.90227424853584e-64,6.612498184189037e-62,2.8961279037096046e-64,1.865795146701462e-58,8.69152862854597e-65,6.663197426175638e-62,4.550267716188674e-65,6.70250936604948e-60,2.8126825746887147e-58,2.787392493637431e-62,1.0919585750696406e-65,4.584207309921426e-65,3.1255325836601767e-63,1.6270591758710419e-60
3,"Ahmadi Yuli Ananta, ST., M.M.",37,Pengukuran Intonasi Suara Bass Pria Pada Media Pembelajaran Paduan Suara Jarak Jauh,3.421208877512879e-66,8.039917296645802e-68,5.933673614025293e-67,8.962794544911578e-67,1.5002460436027037e-65,1.1011905511277065e-64,3.4777650047940266e-64,1.7897172376375717e-67,6.150746431299573e-65,1.1809858487758047e-65,7.999880328517265e-63,6.65882411887126e-67,1.1843301602725065e-65,1.2832669091666056e-66,2.7058654805870535e-67,7.545375965680407e-66,5.738116741423371e-66,1.2849287259570762e-67,2.3393638609339688e-64,1.7574726945155204e-68,1.8577950005509731e-66,1.627467368144659e-67,8.079146897873685e-68,5.963793946974958e-68,6.579680326196686e-68,1.5844986583243996e-66,2.5641879953014765e-66,2.974762433356602e-65,8.435675665177194e-66,7.47741140290773e-67,1.0766302200195785e-67,9.998462877503173e-68,8.965993978157266e-66,1.0007036445333444e-61,2.4586720955851144e-64,5.602685265889484e-65,4.5431876863021904e-60,8.404228322246152e-61
3,"Ahmadi Yuli Ananta, ST., M.M.",38,BUKU KAS BERBASIS WEBSITE PADA USAHA KATERING DI PANTI ASUHAN PUTRI AISYIYAH MALANG,1.902731820405089e-112,3.2251762251912955e-113,1.219246437613352e-115,5.092562665277969e-116,6.612338955363357e-116,2.6479963680830435e-117,8.450445172939523e-114,2.8481156856636447e-116,2.3539736210878874e-118,6.2648374580657315e-112,2.1984707067084557e-112,3.8979342800858903e-110,2.7532569318620483e-115,1.3779440217086983e-115,9.126649482464606e-117,1.4911587264159384e-115,1.6990034817495462e-115,1.1957892914887051e-114,2.1555878475934197e-118,6.384625652180978e-117,1.376704542423674e-116,1.8055591227075335e-115,7.997650860689167e-118,5.67711567226203e-119,2.3935128354541223e-112,2.18957283579478e-116,3.9645916723881996e-110,8.633589791689178e-107,6.295512942326296e-115,7.488532103797547e-115,4.8835367105028075e-112,8.927843105277258e-107,1.6074350544950554e-105,7.850678818590716e-105,7.69033425960224e-117,9.037772854306984e-115,9.962222578465821e-111,5.026904584555346e-109
3,"Ahmadi Yuli Ananta, ST., M.M.",39,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,5.251079723752789e-60,8.272031281256404e-58,9.301988368272215e-58,3.5588126477770983e-59,6.47583740136348e-58,7.660671021047683e-58,3.164453490244819e-57,1.3107888263246e-58,6.244661169438317e-58,1.9807920670319507e-61,1.0225988968045384e-55,7.629423560242595e-59,1.2630163762555544e-59,4.483678707175805e-60,4.079450459666485e-60,2.5344366228786795e-59,3.9111974836685837e-59,4.994142241289982e-59,4.113840609910489e-57,1.8829943776829005e-58,7.65976112938557e-58,2.6790929223448765e-57,3.4451390786854916e-57,3.9669489900602096e-58,6.690912037479786e-59,1.0684129348334201e-57,5.218509934066324e-59,3.548681533437796e-54,1.2312727393324003e-59,5.3435288189242534e-51,5.907496433849874e-58,6.499197447147989e-60,2.6262243322377184e-59,9.221194996226867e-58,1.1513722548514459e-60,8.143191446654059e-61,1.4790972886985446e-58,4.684857486985e-58
3,"Ahmadi Yuli Ananta, ST., M.M.",40,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN DOSEN BERPRESTASI JURUSAN TEKNOLOGI INFORMASI DI POLITEKNIK NEGERI MALANG,3.19324749471337e-73,1.7669984692886872e-73,8.156588186023926e-67,1.2589023925148203e-72,3.944018435802476e-75,2.7809927491718125e-71,1.1557222196719677e-72,1.1445884435177178e-74,3.0125536277544e-73,8.706666493557815e-72,4.328832382505566e-71,6.84126282119281e-72,2.107796227659616e-71,1.0446485906505417e-70,8.860389494300785e-71,1.7712064122189873e-70,1.7675049156002266e-75,4.049995020029445e-74,2.1354781824085708e-76,8.089586610998682e-76,1.2631298278754444e-74,7.217159769172917e-73,2.8748934605696335e-74,3.0672694691215694e-75,3.566404500727729e-74,2.7273390832520946e-69,2.0710971943434067e-66,2.237232510329454e-71,1.0274085617303624e-72,4.861179433271466e-75,8.883011311970717e-57,5.108883353244382e-71,3.9109129912708846e-72,3.243804345851786e-67,9.97011904042284e-72,1.445352299373799e-72,8.45841981447511e-71,1.8619128313840672e-69
3,"Ahmadi Yuli Ananta, ST., M.M.",41,PENGEMBANGAN SISTEM INFORMASI PEMESANAN JASA TOUR & TRAVEL DI CV CAHAYA TRAVEL BERBASIS WEBSITE,9.236935566376878e-67,2.2548198162223474e-64,3.161888380258437e-68,1.1334897937665044e-64,1.1521453410800069e-65,1.5130996051138865e-66,8.84299418534591e-67,6.8474182828244426e-65,4.5385784509932035e-66,4.8593195477311723e-63,1.8855664314194275e-65,1.4175275396896601e-62,5.115846203794675e-66,3.0210976259074715e-66,7.386122330725569e-67,1.845918871584117e-64,1.2897192571851303e-66,4.481122204810046e-64,4.676575396853306e-68,5.062673408458536e-67,1.366768522984772e-66,1.627467368144659e-67,1.2765358791556284e-66,5.963793946974958e-68,1.0066539217966204e-66,4.133707972702139e-66,4.670474166501067e-65,2.7041657097583915e-62,4.539031524764603e-65,5.2337533279140114e-65,1.4128511805813248e-67,4.611321264297879e-62,8.58499488140458e-56,1.059022137064014e-62,8.152530086550832e-66,7.61990435768583e-61,2.0272944244431787e-61,4.138311069677755e-64
3,"Ahmadi Yuli Ananta, ST., M.M.",42,GAME PETUALANGAN 2D MENGGUNAKAN METODE FINITE-STATE MACHINE,1.3171285987295457e-37,1.5118208348986317e-29,7.64252653911696e-37,3.111596564673074e-37,4.555952377642947e-36,2.2840085828197942e-35,5.274546033488952e-35,4.541680673621996e-38,1.6188799291131796e-38,1.544659094267866e-39,6.86575762651403e-39,5.465825250546878e-37,5.302040481718161e-38,2.8373852059703497e-37,3.217418843065854e-38,1.723307623428029e-37,2.6187953177623295e-37,5.122370815619789e-37,4.425922324514065e-36,1.930793350572316e-36,4.424642397648665e-36,2.0436710906746372e-36,2.1483369451120953e-36,2.9158737107464363e-36,9.568947733440096e-36,1.0537928247681629e-38,6.871104339401458e-38,2.2300974317148123e-36,5.327192109118257e-37,3.2325134881277405e-36,1.3700889276177314e-36,6.080245807959472e-38,3.520152857101229e-38,9.011371807317807e-38,2.940547968667277e-37,4.631941883196953e-34,6.583057612978755e-36,4.8897739475402015e-36
3,"Ahmadi Yuli Ananta, ST., M.M.",43,SISTEM INFORMASI PENGELOLAAN DATA KUNJUNGAN BEROBAT POLIKLINIK BERBASIS WEB DI POLITEKNIK NEGERI MALANG,9.236935566376878e-67,4.583877506275275e-66,1.7372141558697602e-62,6.38757420929739e-64,5.0480677972376525e-64,3.7819651335293606e-63,4.009820554948317e-63,1.1197589623086729e-64,1.0941648905945985e-65,7.54208505118258e-63,1.8210239265792256e-59,1.9964499735371152e-60,1.2303238611796606e-61,7.681635374986953e-63,2.0306164648196104e-63,2.1827371702910405e-62,2.21700443101336e-66,4.975845028534927e-63,6.650284626888886e-66,7.275825170818897e-66,1.9642524847833835e-65,1.627467368144659e-67,1.2542129417108555e-66,5.963793946974958e-68,4.283488396126029e-65,6.393478071178926e-61,2.4573120830855096e-59,6.64042652683904e-58,3.195767231096709e-65,1.4216577733317311e-62,9.919178912031844e-63,5.855395196253824e-64,9.555620471586901e-63,7.533068019958497e-60,8.558437291876439e-64,6.571086785215957e-64,1.2363328226291184e-60,5.99615007584187e-63
3,"Ahmadi Yuli Ananta, ST., M.M.",44,PERAMALAN DAERAH RAWAN KRIMINALITAS YANG ADA DI WILAYAH BATU MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING BERBASIS GIS STUDI KASUS KECAMATAN BATU,9.517375356858684e-123,7.6509215539934265e-121,1.6944916854255335e-119,1.575760312149197e-120,5.357196066215403e-122,7.219405524023609e-122,5.75809405821391e-122,1.682780835364503e-122,1.4370152245074628e-117,1.0334968589625323e-120,1.5923502206244147e-122,1.6831017621936398e-122,6.316488524535065e-120,2.181006734395044e-121,6.56565914128447e-120,1.578898677711238e-116,2.971916661716167e-121,2.586420843223438e-121,1.4894885796186374e-120,5.0312979366464127e-123,1.9698818358778702e-120,1.7626082944580506e-122,3.9569136903587206e-118,4.870886809361995e-122,1.315200118448168e-121,3.85496163971649e-120,2.610597923033785e-118,9.305094562664617e-111,5.306946408218038e-122,8.896842765797086e-109,3.6151541296633557e-118,2.4243317136148617e-118,3.576838748064289e-120,9.257709934824122e-120,2.7250503278184107e-125,4.6436780464486054e-122,3.437504025348234e-120,3.108672696833944e-118
3,"Ahmadi Yuli Ananta, ST., M.M.",45,SISTEM PERAMALAN DAN PEMANTAUAN JUMLAH PRODUKSI IKAN BERBASIS WEB DENGAN METODE Seasonal Autoregressive Integrated Moving Average SARIMASTUDI KASUS DINAS PERIKANAN KAB MALANG,2.195178858177343e-109,6.737107135850982e-107,1.8368202588195228e-107,1.0780994747299881e-105,4.609462169364521e-106,6.286883847899694e-109,6.0060247573026265e-105,4.3852818602433135e-107,1.7164461469461967e-105,3.695668127528184e-108,2.2696503274060477e-101,3.426609808341724e-106,1.5002581315037585e-106,4.650080473463209e-107,6.626241633045532e-105,9.212536299757895e-106,1.3408567944440582e-108,4.3562197192314056e-107,3.3011259047222013e-106,2.3746770207575538e-108,7.48622631796236e-107,5.382789019825817e-108,5.939815346141777e-107,3.776258617043298e-109,6.506164413198256e-108,8.157544724886093e-102,1.564851252535975e-105,1.3170170159035176e-97,9.037981444179242e-109,5.082412292608495e-94,4.906807967433147e-106,3.801423283771452e-107,1.6058681457772304e-104,8.167569646985176e-104,1.515274592794741e-111,2.1729819729487043e-108,6.147544818444899e-105,6.445431062649384e-105
