13,"Budi Harijanto, ST., M.MKom.",238,Penentuan Lokasi Klinik Layanan Hiv/aids di Kabupaten Malang dengan Ahp dan Visualisasi Gis,Information System,Penerapan Sistem Informasi Geografis,8.811897373757413e-36,0
13,"Budi Harijanto, ST., M.MKom.",239,SISTEM PENDUKUNG KEPUTUSAN PERSETUJUAN KREDIT KPR MENGGUNAKAN METODE SAW,Information System,Penerapan Sistem Pendukung Keputusan,9.20438247207843e-22,0
13,"Budi Harijanto, ST., M.MKom.",240,Simulasi Alat Bantu Penjualan Karcis Kereta Api Dengan Memanfaatkan Mlnimum Sistem 8088 Yang Dihubungkan Ibm Pc-Xt,Information System,Penerapan Pembelajaran Elektronik pada Sistem Informasi,5.904107663538149e-32,0
13,"Budi Harijanto, ST., M.MKom.",241,Sistem Pakar Diagnosis Penyakit pada Kelinci Menggunakan Metode Certainty Factor,Sistem Cerdas,Penerapan Sistem Pakar,7.910080181483186e-29,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",242,Normalisasi Tabel Pada Basisdata Relasional,Sistem Cerdas,Penerapan Sistem Pakar,0,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",243,Rancang Bangun Aplikasi Pencarian Rute Terpendek Jasa Kiriman Barang Berbasis Mobile Dengan Metode Algoritma Dijkstra,Information System,Penerapan Sistem Informasi Geografis,3.237692685263176e-44,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",244,Analisa Perbandingan Metode Certainty Factor dan Dempster Shafer pada Sistem Pakar Diagnosa Penyakit Diabetes Melitus,Sistem Cerdas,Penerapan Sistem Pakar,2.720482242566107e-34,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",245,Aplikasi Pendeteksi Kemiripanpada Dokumen Menggunakan Algoritma Rabin Karp,Sistem Cerdas,Penerapan Information Retrieval,9.050462140356879e-35,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",246,Perancangan Aplikasi Schedule Reminders Menggunakan Metode Euclidean Distance Pada Sistem Operasi Android,Computer Vision,Penerapan Transformasi Citra,1.4926548439895282e-20,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",247,Pengembangan Aplikasi Pemilihan Buah Tomat Untuk Bibit Unggul Berdasarkan Warna Dan Ukuran Menggunakan HSV Dan Thresholding,Computer Vision,Penerapan Transformasi Citra,1.56378803578826e-79,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",248,Sistem pakar deteksi hama dan penyakit pada tanaman cabai dengan metode na�ve bayes,Sistem Cerdas,Penerapan Sistem Pakar,1.5495412665488432e-28,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",249,Peramalan Jumlah Kedatangan Wisatawan Mancanegara Dengan Menggunakan Metode Time Invariant Fuzzy Time Series Studi Kasus Wisata Kabupaten Pasuruan,Information System,Penerapan Sistem Peramalan,2.1473860775908162e-87,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",250,Sistem Pendukung Keputusan Dengan Menerapkan Metode ELECTRE dalam Menentukan Prioritas Calon Debitur,Information System,Penerapan Sistem Pendukung Keputusan,4.537592425996319e-53,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",251,Sistem Pakar Diagnosis Penyakit Tanaman Buah Dalam Pot Menggunakan Metode Dempster Shafer Berbasis Web,Sistem Cerdas,Penerapan Sistem Pakar,3.822593134098632e-54,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",252,Segmentasi Berbasis K-Means Pada Deteksi Citra Penyakit Daun Tanaman Jagung,Computer Vision,Penerapan Morfologi Citra Digital,5.248353693363689e-53,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",253,Object Detection System Sebagai Alat Bantu Mendeteksi Objek Sekitar untuk Penyandang Tunanetra,Computer Network,Penerapan Teknologi Nirkabel,2.0934324516317944e-35,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",254,Aplikasi Penentuan Tingkat Kualitas Telur Ayam Berdasarkan Warna dan Tekstur Citra Kerabang Dengan Metode Hue Saturation Value,Computer Vision,Penerapan Morfologi Citra Digital,4.1599502012979714e-75,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",255,Pemrogaman Spreadsheet Untuk Pemodelan Kontrol Rangkaian Elektronika,Multimedia dan Game,Multimedia,3.1524028012052277e-27,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",256,Rancang Bangun Sistem Pengenalan Wajah Untuk Identifikasi Mahasiswa Yang Melakukan Pelanggaran Melalui Bukti Foto Menggunakan Metode Eigenface,Computer Vision,Penerapan Transformasi Citra,1.3354260478887646e-79,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",257,Pengembangan Sistem Otomatisasi AC dan Lampu Menggunakan Fuzzy dan Raspberry Pi,Computer Network,Penerapan IoT,1.822155150325065e-70,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",258,Bubuk ekstrak sari buah dan sayur teknologi produksi menggunakan metode spray drying,Multimedia dan Game,Penerapan Augmented Reality,5.8471016643206394e-33,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",259,Sistem Pendukung Keputusan Pemilihan Lokasi Sistem Pendukung Keputusan Rekomendasi Anggota Calon Paskibraka Menggunakan Metode Topsis,Information System,Penerapan Sistem Pendukung Keputusan,1.1057248186534542e-109,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",260,IMPLEMENTASI METODE FUZZY UNTUK KLASIFIKASI USIA JERUK NIPIS,Computer Vision,Penerapan Transformasi Citra,2.705718704689432e-38,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",261,Aplikasi Keamanan Data Menggunakan Metode Mmb dan Lsb,Computer Network,Penerapan Keamanan Data,5.771069871646258e-15,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",262,Aplikasi Information Retrieval untuk Pencarian Dokumen Laporan Penelitian,Sistem Cerdas,Penerapan Information Retrieval,3.9264672951607485e-40,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",263,Digital watermarking pada citra digital fotografi metode discrete wavelet transform,Computer Vision,Penerapan Watermarking pada Citra,5.36095169203494e-22,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",264,Perangkat Desa Melek Digital dan Kreatif Pelatihan Pengembangan Konten Digital Desa Ngijo Kabupaten Malang,Computer Vision,Penerapan Watermarking pada Citra,9.275728652809606e-163,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",265,IMPLEMENTASI FACE RECOGNITION PADA SMART HOME UNTUK MEMBUKA KUNCI RUMAH,Computer Network,Penerapan IoT,8.388937415295623e-22,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",266,Identifikasi Kualitas Strawberry Berdasarkan Warna dan Tekstur Dengan Menggunakan Gray Level Co-Occurrence Matrix dan Naive Bayes,Computer Vision,Penerapan Morfologi Citra Digital,1.0657520720544134e-50,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",267,Identifikasi Keaslian Uang Kertas Menggunakan Metode K Nearest Neighbor,Computer Vision,Penerapan Morfologi Citra Digital,5.112988477489929e-47,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",268,DETEKSI KERUSAKAN DAN KELAYAKAN BAN MOBIL BERDASARKAN EKSTRAKSI TEKSTUR MENGGUNAKAN GRAY LEVEL COOCCURRENCE MATRIX DENGAN METODE JARINGAN SYARAF TIRUAN,Computer Vision,Penerapan Pengenalan Pola,8.126423065405237e-40,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",269,Kendali Navigasi Slideshow Powerpoint Dengan Gerakan Tangan Menggunakan Metode Hidden Markov Model,Sistem Cerdas,Penerapan Information Retrieval,8.51762591932374e-47,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",270,SISTEM INFORMASI PELAYANAN PERIZINAN PADA KECAMATAN SIP3K GEMPOL BERBASIS WEBSITE,Information System,Penerapan Customer Relationship Management,2.47144914357103e-25,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",271,IMPLEMENTASI ANALISA KEMIRIPAN TEKS UNTUK PENENTUAN DINAS PADA KELUHAN WARGA DI PEMERINTAHAN DAERAH,Sistem Cerdas,Penerapan Smart Living,4.694334760408367e-59,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",272,KLASIFIKASI MUTU DAGING KELAPA BERDASARKAN WARNA DAN TEKSTUR UNTUK PRODUKSI WINGKO YANG BERKUALITAS MENGGUNAKAN METODE SUPPORT VECTOR MACHINE SVMSTUDI KASUS PADA UD PUTRA��,Computer Vision,Penerapan Morfologi Citra Digital,5.367774312434021e-104,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",273,Peramalan Penjualan Daging Sapi Menggunakan Metode Trend Least Square,Information System,Penerapan Sistem Peramalan,2.8614391156127582e-24,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",274,TOURIST GUIDE APPLICATION PENGENALAN POTENSI PARIWISATA KOTA MALANG MENGGUNAKAN HYBRID TECHNOLOGY,Information System,Penerapan Sistem Informasi Geografis,7.508730754492773e-76,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",275,MONITORING DAN PROFILING KONDISI INTENSITAS CAHAYA LAMPU DI RUANGAN MENGGUNAKAN METODE FUZZY TSUKAMOTO DAN RASPBERRY PI,Computer Network,Penerapan IoT,5.106431599520787e-122,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",276,Absensi Kelas Otomatis Melalui Pengenalan Citra Wajah Menggunakan Metode Principal Component Analysis,Computer Vision,Penerapan Pengenalan Pola,3.3469204158160386e-67,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",277,Rancang Bangun Sistem Presensi QR Code yang Dipadukan Dengan Digital Signature RSA dan Face Detection Menggunakan Metode Template Matching Berbasis Android,Computer Network,Penerapan Keamanan Data,2.084587860640316e-46,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",278,Identifikasi Dan Prediksi Tingkat Kematangan Pisang Candi Dengan Fitur Warna Dan Tekstur Menggunakan Metode K-Nearest Neighbor,Computer Vision,Penerapan Morfologi Citra Digital,5.946922717050895e-76,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",279,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,Multimedia dan Game,Penerapan Augmented Reality,1.1310222244458901e-56,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",280,SISTEM PRESENSI ANDROID BERBASIS QRCODE DAN DSRSA MENGGUNAKAN TEMPLATE MATCHING,Sistem Cerdas,Penerapan Kecerdasan Buatan,5.2560089571774495e-15,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",281,GAME EDUKASI �SUPRIJADI DON�T LOSS YOUR TOWER� BERBASIS ANDROID,Multimedia dan Game,Pengembangan Game,8.524210064517621e-23,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",282,RANCANG BANGUN GAME FIGHTING 2D �THE HISTORY OF GAJAH MADA� BERBASIS ANDROID,Multimedia dan Game,Pengembangan Game,6.147887518569654e-47,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",283,Pengenalan Tas Ransel Pada Citra Digital Dengan Ekstraksi Fitur Tekstur Menggunakan Metode Gray Level Co-occurrence Matrix,Computer Vision,Penerapan Filtering Citra,6.103984628527785e-55,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",284,Deteksi dan Pengenalan Rambu Lalu Lintas di Indonesia Menggunakan RGBN dan Gabor,Computer Vision,Penerapan Pengenalan Pola,2.638753795042062e-41,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",285,Rancang Bangun Sistem Pakar Deteksi Kerusakan C Crane Pada PT Swadaya Graha Menggunakan Metode Certainty Factor,Sistem Cerdas,Penerapan Sistem Pakar,1.1457281440352392e-30,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",286,Implementasi Logika Fuzzy Pada Enemy Behaviour Game Petualangan Side Scroller 2d Save Forest Indonesia,Sistem Cerdas,Penerapan Kecerdasan Buatan,1.5196574350950546e-23,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",287,WEBSITE PENERIMAAN KARYAWAN PERUSAHAAN MENGGUNAKAN SISTEM PENDUKUNG KEPUTUSAN DENGAN METODE ANALYTICAL HIERARCHY PROCESS STUDY KASUS PASIFIC GROUP KEDIRI,Information System,Penerapan Sistem Pendukung Keputusan,6.9786900553689e-79,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",288,SISTEM INFORMASI PERAMALAN PENJUALAN BARANG DI CV ZAMI PUTRA MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING,Information System,Penerapan Sistem Peramalan,5.799003890808931e-41,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",289,PENDETEKSI LOKASI PARKIR MOBIL MENGGUNAKAN METODE FRAME DIFFERENCES DAN STATIC TEMPLATE MATCHING,Computer Vision,Penerapan Transformasi Citra,1.5339094290037214e-45,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",290,APLIKASI PERAMALAN DALAM PEMESANAN LAPANGAN FUTSAL DI RRI SOOCER ZONE MALANG,Multimedia dan Game,Penerapan Augmented Reality,1.2374423903947372e-21,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",291,Web Pembuat Puisi Otomatis Menggunakan Metode Monte Carlo,Computer Network,Penerapan Virtualisasi Jaringan,9.49530670365879e-41,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",292,Pembangunan Sistem Pendukung Keputusan Penilaian Kelayakan Kredit di Kbpr Amanah Kepanjen,Information System,Penerapan Sistem Pendukung Keputusan,6.216884297599411e-22,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",293,RANCANG BANGUN ACTIVEX UNTUK DETEKSI PENGGUNA SISTEM MENGGUNAKAN FINGER PRINT,Sistem Cerdas,Penerapan Information Retrieval,3.753239382245691e-34,0
14,"Cahya Rahmad, ST., M.Kom., Dr. Eng.",294,Percepatan Motion Estimation Berbasis Phase Only Correlation Dengan Teknik Full Search Menggunakan Paralel Threading Pada Gpu,Multimedia dan Game,Penerapan Augmented Reality,2.768848985583908e-21,0
15,"Dhebys Suryani, S.Kom., MT",295,Aplikasi Chatbot Objek Wisata Jawa Timur Berbasis AIML,Information System,Penerapan Sistem Informasi Geografis,3.598268718889563e-43,0
15,"Dhebys Suryani, S.Kom., MT",296,Perencanaan Penjualan kayu Perencanaan Kebutuhan Penjualan Kayu Pada Tpk Rejosari Kph Malang Mengunakan Metode Triple Exponential Smoothing,Information System,Penerapan Sistem Peramalan,6.68711662700412e-37,0
15,"Dhebys Suryani, S.Kom., MT",297,Identifikasi Kualitas Cabai Berdasarkan Warna dan Tekstur Dengan Menggunakan Metode K-Nearest Neighbor,Computer Vision,Penerapan Morfologi Citra Digital,5.892537451720172e-29,0
15,"Dhebys Suryani, S.Kom., MT",298,SISTEM PERAMALAN HASIL PANEN DAN PERMINTAAN PASAR BUAH APEL MENGGUNAKAN METODE FUZZY TIME SERIES,Information System,Penerapan Sistem Peramalan,3.208344897985681e-61,0
15,"Dhebys Suryani, S.Kom., MT",299,IDENTIFIKASI KUALITAS CABAI BERDASARKAN WARNA DAN TEKSTUR MENGGUNAKAN METODE K-NEAREST NEIGHBOR,Computer Vision,Penerapan Morfologi Citra Digital,1.8325498743849235e-55,0
15,"Dhebys Suryani, S.Kom., MT",300,PERENCANAAN KEBUTUHAN PENJUALAN KAYU PADA TPK REJOSARI KPH MALANG MENGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING,Information System,Penerapan Sistem Peramalan,1.1267702389049277e-52,0
15,"Dhebys Suryani, S.Kom., MT",301,RANCANG BANGUN APLIKASI EDUKASI SENI DAN BUDAYA DI SD NEGERI JATIMULYO 01 MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,Multimedia dan Game,Penerapan Augmented Reality,3.889912671652941e-33,0
15,"Dhebys Suryani, S.Kom., MT",302,Rancang Bangun Sistem Monitoring Debit Air Sungai pada Dinas Pekerjaan Umum dan Penataan Ruang Kabupaten Probolinggo,Computer Network,Penerapan IoT,1.3203122853417502e-73,0
15,"Dhebys Suryani, S.Kom., MT",303,Augmented Reality untuk Sistem Pernafasan pada Manusia,Multimedia dan Game,Penerapan Augmented Reality,4.2654463893069744e-15,0
15,"Dhebys Suryani, S.Kom., MT",304,PENERAPAN SISTEM KONTROL PENERANGAN NIRKABEL UNTUK PENGATURAN DAN PENGHEMATAN LAMPU PADA APLIKASI SMART HOME,Computer Network,Penerapan IoT,2.433772083634409e-26,0
15,"Dhebys Suryani, S.Kom., MT",305,PEMANFAATAN TEKNOLOGI USB DONGLE SERVER LINUX UNTUK PEMANFAATAN FLEKSIBILITAS IMPLEMENTASI APLIKASI SISTEM INFORMASI,Computer Network,Penerapan Keamanan Data,1.8005619537915247e-43,0
15,"Dhebys Suryani, S.Kom., MT",306,sistem pemeringkat berdasarkan opini masyarakat pengguna maskapai penerbangan indonesia,Information System,Penerapan Customer Relationship Management,7.31872676633411e-35,0
15,"Dhebys Suryani, S.Kom., MT",307,Optimasi Pengacakan Kenaikan Kelas Di Sma Menggunakan Algoritma Genetika,Information System,Penerapan Pembelajaran Elektronik pada Sistem Informasi,7.386487983525003e-48,0
15,"Dhebys Suryani, S.Kom., MT",308,Pengembangan Sistem Konversi Dokumen Undang-Undang Republik Indonesia dari Format Teks ke XML,Sistem Cerdas,Penerapan Information Retrieval,1.3212208347242258e-71,0
15,"Dhebys Suryani, S.Kom., MT",309,PENERAPAN NATURAL LANGUAGE PROCESSING DENGAN EKSPANSI QUERY PADA APLIKASI CHATBOT,Computer Network,Penerapan Enkripsi,9.719062464588481e-19,0
15,"Dhebys Suryani, S.Kom., MT",310,SINKRONISASI DATABASE TERHADAP PENGIRIMAN DATA SMS MENGGUNAKAN MULTIPLE MODEM SMSGATEWAY,Computer Network,Penerapan Enkripsi,5.123387838884e-45,0
15,"Dhebys Suryani, S.Kom., MT",311,Metode Pemanfaatan Command Line Untuk Direct Printing Pada Aplikasi Berbasis Web,Information System,Penerapan Sistem Informasi Geografis,1.1559175444579162e-53,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",312,Analisis dan Perancangan Sistem Informasi,Computer Network,Penerapan Virtualisasi Jaringan,1.8768127411533085e-07,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",313,Pengembangan Sistem Pakar Pendeteksi Penyakit Pada Kucing Dengan Metode Case Based Reasoning Dan Certainty Factor Berbasis Android,Sistem Cerdas,Penerapan Sistem Pakar,3.350908662919382e-94,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",314,Implementasi sistem pakar forward chaining untuk identifikasi dan tindakan perawatan jerawat wajah,Sistem Cerdas,Penerapan Sistem Pakar,6.854594687617685e-26,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",315,RANCANG BANGUN APLIKASI PENCARIAN RUTE TERPENDEK JASA KIRIMAN BARANG BERBASIS MOBILE DENGAN METODE ALGORITMA DIJKSTRA,Information System,Penerapan Sistem Informasi Geografis,3.237692685263176e-44,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",316,SISTEM PENDUKUNG KEPUTUSAN PRIORITAS CALON PENERIMA PROGRAM INDONESIA PINTAR PADA SISWA SEKOLAH MENENGAH PERTAMA MENGGUNAKAN METODE TOPSIS,Information System,Penerapan Sistem Pendukung Keputusan,7.37079896404642e-42,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",317,Aplikasi TOEFL preparation berbasis IBT internet based test,Computer Network,Penerapan IoT,6.390163686977694e-31,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",318,Implementasi Augmented Reality pada Media Promosi Perumahan Patraland Place,Multimedia dan Game,Penerapan Augmented Reality,8.168293553188736e-14,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",319,Analisa Kesiapan Adopsi Pembelajaran Elekronik di Politeknik Negeri Malang,Information System,Penerapan Pembelajaran Elektronik pada Sistem Informasi,7.240990410128356e-24,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",320,Pengembangan Aplikasi Diagnosa Pencarian Penyebab Kerusakan Modem Speedy Berbasis Sistem Pakar,Sistem Cerdas,Penerapan Sistem Pakar,2.264587731531011e-25,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",321,Analisis dan,Computer Network,Penerapan Virtualisasi Jaringan,9.115131113217896e-05,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",322,Implementasi Metode AHP dan TOPSIS untuk Rekomendasi Wisata Kota Batu,Information System,Penerapan Sistem Pendukung Keputusan,9.750521544483919e-45,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",323,Sistem Peramalan Jumlah Permintaan Darah di UTD PMI Kota Malang,Information System,Penerapan Sistem Peramalan,1.569273799867014e-38,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",324,Rancang Bangun Sistem Informasi Lowongan Kerja Di JPC Polinema Dengan Metode Quick Sort,Sistem Cerdas,Penerapan Information Retrieval,2.2362970943197234e-31,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",325,APLIKASI SISTEM PENDUKUNG KEPUTUSAN MENENTUKAN BEASISWA PPA UNTUK MAHASISWA BERPRESTASI DENGAN MENGGUNAKAN METODE TOPSIS Studi Kasus Politeknik Negeri Malang Kota Malang,Information System,Penerapan Sistem Pendukung Keputusan,1.6611876599769444e-88,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",326,RANCANG BANGUN SISTEM INFORMASI FORUM ALUMNI STUDI KASUS DI TEKNIK INFORMATIKA POLINEMA MALANG,Information System,Penerapan Manajemen Informasi,3.2755498579762476e-24,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",327,Sistem Manajemen Pengelolahan Hotel Umm Inn Berbasis Website,Information System,Penerapan Bisnis Elektronik Sistem Informasi,2.5483390913218652e-18,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",328,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,Information System,Penerapan Customer Relationship Management,2.6240695601020323e-58,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",329,Implementasi Metode Rapid Centroid Estimation dan K-Means Untuk Klasterisasi Sekolah Berdasarkan Fasilitas Studi Kasus Sekolah Negeri Kabupaten Malang,Information System,Penerapan Sistem Informasi Geografis,8.339452034062968e-45,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",330,SISTEM INFORMASI PERAMALAN PENJUALAN OBAT TERNAK BERBASIS WEB Studi Kasus PT Otasindo Prima Satwa Cabang Surabaya,Information System,Penerapan Sistem Peramalan,2.3439911803859813e-43,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",331,Sistem Informasi Penentuan Rekomendasi Calon Kapolsek Dengan Menggunakan Metode MOORA Studi Kasus Polres Kutai Timur,Information System,Penerapan Sistem Pendukung Keputusan,1.7440745714960811e-28,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",332,PENGEMBANGAN PERAMALAN PENJUALAN SEMBAKO PADA APLIKASI M-PASAR,Information System,Penerapan Sistem Peramalan,8.790093223900789e-23,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",333,IMPLEMENTASI METODE TRIPLE EXPONENTIAL SMOOTHING PADA SISTEM PERAMALAN PERMINTAAN PRODUK FURNITURE DI CV KYKY MEBEL,Information System,Penerapan Sistem Peramalan,6.3817977852064294e-49,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",334,SISTEM INFORMASI KETENAGAKERJAAN DINAS KABUPATEN NGANJUK BERBASIS PHP STUDI KASUS DI DINAS PENDIDIKAN KABUPATEN NGANJUK,Information System,Penerapan Sistem Informasi Geografis,3.2813094460360426e-27,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",335,SISTEM INFORMASI SARANA DAN PRASARANA BIDANG PENDIDIKAN DASAR BERBASIS CODE IGNITER STUDI KASUS DI DINAS PENDIDIKAN KABUPATEN NGANJUK,Information System,Penerapan Sistem Informasi Geografis,1.6593986149827739e-68,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",336,PERBANDINGAN METODE FTS DAN MA PADA PERAMALAN PERSEDIAAN BERAS,Information System,Penerapan Sistem Peramalan,1.3203067208191522e-37,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",337,SISTEM PENENTUAN PENERIMA RASKIN MENGGUNAKAN METODE FUZZY ANALITICAL HIERARCHY PROCESS,Information System,Penerapan Sistem Pendukung Keputusan,5.531967633152212e-17,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",338,PEMANFAATAN RASPBERRY PI PADA PERANGKAT KUNCI PINTAR MENGGUNAKAN KRIPTOGRAFI RSA DAN AES,Computer Network,Penerapan Keamanan Data,4.4779343411614095e-84,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",339,ANALISIS FAKTOR PENGARUH TERHADAP PENERAPAN M-LEARNING,Information System,Penerapan Customer Relationship Management,8.088114615206196e-46,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",340,Implementasi Metode VIKOR pada Sistem Pendukung Keputusan Penerima Beasiswa PPA Studi Kasus Politeknik Negeri Malang,Information System,Penerapan Sistem Pendukung Keputusan,1.4825243617110154e-58,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",341,IMPLEMENTASI ANALISA KERANJANG BELANJA GUNA MENENTUKAN PAKET PRODUK DENGAN ALGORITMA FP-GROWTH,Sistem Cerdas,Penerapan Data Besar,9.958173224773989e-34,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",342,PENGEMBANGAN GAME 2D �MOOTEE� MENGGUNAKAN METODE AHP,Multimedia dan Game,Pengembangan Game,6.974583223371186e-31,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",343,SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN SISWA BERPRESTASI GUNA MEMONITORING KEGIATAN SISWA DI SEKOLAH,Information System,Penerapan Sistem Pendukung Keputusan,3.472080996396579e-44,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",344,SISTEM INFORMASI PELAPORAN PENGOLAHAN KEUANGAN DESA MENGGUNAKAN TEKNOLOGI WEB SERVICE,Information System,Penerapan Manajemen Informasi,8.734492699501349e-25,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",345,IMPLEMENTASI JST DENGAN METODE BACKPROPAGATION UNTUK MEMPREDIKSI PEMILIHAN JURUSAN SMA,Sistem Cerdas,Penerapan Data Besar,1.075626783428712e-18,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",346,IMPLEMENTASI METODE ANALYTICAL HIERARCHY PROCESS DAN WEIGHTED SUM MODEL PADA SISTEM PENYELEKSIAN BAND UNDANGAN PADA FESTIVAL MUSIK KABUPATEN PONOROGO,Information System,Penerapan Sistem Pendukung Keputusan,1.652291554518575e-38,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",347,PENERAPAN ALGORITMA K-MEANS CLUSTERING UNTUK MENENTUKAN PEMBAGIAN KELAS SISWA BARU,Sistem Cerdas,Penerapan Data Besar,1.595901347630574e-45,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",348,IDENTIFIKASI KUALITAS IKAN BANDENG BERDASARKAN WARNA MATA IKAN MENGGUNAKAN METODE BACKPROPAGATION,Computer Vision,Penerapan Morfologi Citra Digital,6.6533153801884804e-59,0
16,"Deddy Kusbianto PA, Ir., M.Mkom.",349,PREDIKSI DISKALKULIA MENGGUNAKAN JARINGAN SYARAF TIRUAN BACKPROPAGATION,Computer Vision,Penerapan Pengenalan Pola,1.4230504967942257e-15,0
